flugroute_id,abflug_iata,ankunft_iata,richtung,de_flughafen_iata,de_flughafen_typ,ausland_stadt,ausland_flughafen_iata,fluege_bestaetigt,fluege_gesamt,airlines_bestaetigt,airlines_gesamt,anzahl_portale,portale_liste,distanz_km,distanz_kategorie
69d400827dca6ba0935b5f53,NUE,PRN,ab DE,NUE,Provinz,Lipjan,PRN,1,2,1,1,2,"fluegede,idealo",1087.0,Mittel (500-1500km)
69d400827dca6ba0935b2b4a,CMN,DUS,nach DE,DUS,Hub,Casablanca,CMN,1,2,1,1,2,"fluegede,idealo",2307.0,Lang (>1500km)
69d400827dca6ba0935b3db3,HAM,EBL,ab DE,HAM,Hub,Arbil,EBL,1,2,1,1,2,"fluegede,idealo",3251.0,Lang (>1500km)
69d400827dca6ba0935b756d,STR,SZF,ab DE,STR,Hub,Samsun,SZF,1,2,1,1,2,"fluegede,idealo",2289.0,Lang (>1500km)
69d400827dca6ba0935b6f21,SCN,SUF,ab DE,SCN,Provinz,Lamezia Terme,SUF,1,2,1,1,2,"fluegede,idealo",1357.0,Mittel (500-1500km)
69d5517250bd478097d56cfd,BVC,FRA,nach DE,FRA,Hub,Rabil,BVC,1,2,1,1,2,"fluegede,idealo",4704.0,Lang (>1500km)
69d400827dca6ba0935b3eef,HER,SCN,nach DE,SCN,Provinz,Heraklion,HER,1,2,1,1,2,"fluegede,idealo",2132.0,Lang (>1500km)
69d400827dca6ba0935afcd7,DTM,ONQ,ab DE,DTM,Provinz,Zonguldak,ONQ,1,2,1,1,2,"fluegede,idealo",2163.0,Lang (>1500km)
69d5517350bd478097d58a08,DUS,SID,ab DE,DUS,Hub,Espargos,SID,1,2,1,1,2,"fluegede,idealo",4654.0,Lang (>1500km)
69d400827dca6ba0935b6ac6,RBA,NUE,nach DE,NUE,Provinz,Rabat,RBA,1,2,1,1,2,"fluegede,idealo",2254.0,Lang (>1500km)
69d400827dca6ba0935b24f7,BUD,NUE,nach DE,NUE,Provinz,Budapest,BUD,1,2,1,1,2,"fluegede,idealo",645.0,Mittel (500-1500km)
69d400827dca6ba0935b6ac1,RBA,FKB,nach DE,FKB,Provinz,Rabat,RBA,1,2,1,1,2,"fluegede,idealo",2044.0,Lang (>1500km)
69d400827dca6ba0935b4d4d,KVA,NUE,nach DE,NUE,Provinz,Kavala,KVA,1,2,1,1,2,"fluegede,idealo",1424.0,Mittel (500-1500km)
69d400827dca6ba0935b1245,GPA,DUS,nach DE,DUS,Hub,Patras,GPA,1,2,1,1,2,"fluegede,idealo",1857.0,Lang (>1500km)
69d400827dca6ba0935b7799,SZF,FRA,nach DE,FRA,Hub,Samsun,SZF,1,2,1,1,2,"fluegede,idealo",2369.0,Lang (>1500km)
69d400827dca6ba0935b5f6c,NUE,KVA,ab DE,NUE,Provinz,Kavala,KVA,1,2,1,1,2,"fluegede,idealo",1424.0,Mittel (500-1500km)
69d400827dca6ba0935b6cc1,RMO,BRE,nach DE,BRE,Provinz,Chișinău,RMO,1,2,1,1,2,"fluegede,idealo",1586.0,Lang (>1500km)
69d400827dca6ba0935b7530,STN,FMO,nach DE,FMO,Provinz,London,STN,1,2,1,1,2,"fluegede,idealo",510.0,Mittel (500-1500km)
69d400827dca6ba0935b5837,MLA,BER,nach DE,BER,Hub,Luqa,MLA,1,2,1,1,2,"fluegede,idealo",1837.0,Lang (>1500km)
69d400827dca6ba0935b35e0,ESU,NRN,nach DE,NRN,Provinz,Essaouira,ESU,1,2,1,1,2,"fluegede,idealo",2592.0,Lang (>1500km)
69d5517150bd478097d55e95,BEY,BRE,nach DE,BRE,Provinz,Beirut,BEY,1,2,1,1,2,"fluegede,idealo",3003.0,Lang (>1500km)
69d400827dca6ba0935b125b,SID,FRA,nach DE,FRA,Hub,Espargos,SID,1,2,1,1,2,"fluegede,idealo",4649.0,Lang (>1500km)
69d400827dca6ba0935b81ea,VNO,HAM,nach DE,HAM,Hub,Vilnius,VNO,1,2,1,1,2,"fluegede,idealo",1001.0,Mittel (500-1500km)
69d400827dca6ba0935b7554,STR,EBL,ab DE,STR,Hub,Arbil,EBL,1,2,1,1,2,"fluegede,idealo",3132.0,Lang (>1500km)
69d400827dca6ba0935b7797,SZF,BER,nach DE,BER,Hub,Samsun,SZF,1,2,1,1,2,"fluegede,idealo",2131.0,Lang (>1500km)
69d400827dca6ba0935b6a7c,RAK,BER,nach DE,BER,Hub,Marrakech,RAK,1,2,1,1,2,"fluegede,idealo",2891.0,Lang (>1500km)
69d400827dca6ba0935b1241,FRA,BVC,ab DE,FRA,Hub,Rabil,BVC,1,2,1,1,2,"fluegede,idealo",4704.0,Lang (>1500km)
69d400827dca6ba0935b2320,BRE,RMO,ab DE,BRE,Provinz,Chișinău,RMO,1,2,1,1,2,"fluegede,idealo",1586.0,Lang (>1500km)
69d400827dca6ba0935ad509,VLC,HHN,nach DE,HHN,Provinz,Valencia,VLC,1,2,1,1,2,"fluegede,idealo",1313.0,Mittel (500-1500km)
69d400827dca6ba0935b3436,EBL,BER,nach DE,BER,Hub,Arbil,EBL,1,2,1,1,2,"fluegede,idealo",2979.0,Lang (>1500km)
69d400827dca6ba0935b36e9,FAO,NUE,nach DE,NUE,Provinz,Faro,FAO,1,2,1,1,2,"fluegede,idealo",2063.0,Lang (>1500km)
69d400827dca6ba0935b19d4,ASR,MUC,nach DE,MUC,Hub,Kayseri,ASR,1,2,1,1,2,"fluegede,idealo",2175.0,Lang (>1500km)
69d400827dca6ba0935afcf7,ONQ,DTM,nach DE,DTM,Provinz,Zonguldak,ONQ,1,2,1,1,2,"fluegede,idealo",2163.0,Lang (>1500km)
69d400827dca6ba0935b74c5,SSH,BER,nach DE,BER,Hub,Sharm el-Sheikh,SSH,1,1,4,4,2,"fluegede,idealo",3215.0,Lang (>1500km)
69d400827dca6ba0935b1e07,BER,SSH,ab DE,BER,Hub,Sharm el-Sheikh,SSH,1,1,4,4,2,"fluegede,idealo",3215.0,Lang (>1500km)
69d5517250bd478097d56851,BRE,RHO,ab DE,BRE,Provinz,Rodes Island,RHO,1,1,3,3,2,"fluegede,idealo",2382.0,Lang (>1500km)
69d5517450bd478097d5b68e,KGS,DRS,nach DE,DRS,Provinz,Kos Island,KGS,1,1,3,3,2,"fluegede,idealo",1912.0,Lang (>1500km)
69d5517350bd478097d59505,FMO,FUE,ab DE,FMO,Provinz,Fuerteventura Island,FUE,1,1,3,3,2,"fluegede,idealo",3179.0,Lang (>1500km)
69d5517350bd478097d59779,FUE,FMO,nach DE,FMO,Provinz,Fuerteventura Island,FUE,1,1,3,3,2,"fluegede,idealo",3179.0,Lang (>1500km)
69d5517250bd478097d587e5,DRS,KGS,ab DE,DRS,Provinz,Kos Island,KGS,1,1,3,3,2,"fluegede,idealo",1912.0,Lang (>1500km)
69d400827dca6ba0935b3076,DJE,BER,nach DE,BER,Hub,Djerba,DJE,1,1,2,2,2,"fluegede,idealo",2067.0,Lang (>1500km)
69d400827dca6ba0935b3928,FRA,SZX,ab DE,FRA,Hub,Shenzhen,SZX,1,1,2,2,2,"fluegede,idealo",9120.0,Lang (>1500km)
69d400827dca6ba0935b3956,FRA,URA,ab DE,FRA,Hub,Uralsk,URA,1,1,2,2,2,"fluegede,idealo",2995.0,Lang (>1500km)
69d400827dca6ba0935b395c,FRA,SNN,ab DE,FRA,Hub,Shannon,SNN,1,1,2,2,2,"fluegede,idealo",1245.0,Mittel (500-1500km)
69d400827dca6ba0935b8b5f,ZTH,STR,nach DE,STR,Hub,Zakynthos Island,ZTH,1,1,2,2,2,"fluegede,idealo",1537.0,Lang (>1500km)
69d400827dca6ba0935b820f,VOL,DUS,nach DE,DUS,Hub,Nea Anchialos,VOL,1,1,2,2,2,"fluegede,idealo",1829.0,Lang (>1500km)
69d400827dca6ba0935b7fad,URA,FRA,nach DE,FRA,Hub,Uralsk,URA,1,1,2,2,2,"fluegede,idealo",2995.0,Lang (>1500km)
69d5517650bd478097d5fb24,RHO,BRE,nach DE,BRE,Provinz,Rodes Island,RHO,1,1,2,2,2,"fluegede,idealo",2382.0,Lang (>1500km)
69d400827dca6ba0935b7393,SNN,FRA,nach DE,FRA,Hub,Shannon,SNN,1,1,2,2,2,"fluegede,idealo",1245.0,Mittel (500-1500km)
69d400827dca6ba0935b3335,DUS,VOL,ab DE,DUS,Hub,Nea Anchialos,VOL,1,1,2,2,2,"fluegede,idealo",1829.0,Lang (>1500km)
69d400827dca6ba0935b7584,STR,ZTH,ab DE,STR,Hub,Zakynthos Island,ZTH,1,1,2,2,2,"fluegede,idealo",1537.0,Lang (>1500km)
69d400827dca6ba0935a881d,TLV,CGN,nach DE,CGN,Hub,Tel Aviv,TLV,1,1,1,1,2,"fluegede,idealo",3088.0,Lang (>1500km)
69d400827dca6ba0935b3973,FSC,FRA,nach DE,FRA,Hub,Figari Sud-Corse,FSC,1,1,1,1,2,"fluegede,idealo",949.0,Mittel (500-1500km)
69d400827dca6ba0935b1e16,BER,COV,ab DE,BER,Hub,Tarsus,COV,1,1,1,1,2,"fluegede,idealo",2405.0,Lang (>1500km)
69d400827dca6ba0935b3312,DUS,SSH,ab DE,DUS,Hub,Sharm el-Sheikh,SSH,1,1,1,1,2,"fluegede,idealo",3469.0,Lang (>1500km)
69d5517550bd478097d5d40e,MIR,LEJ,nach DE,LEJ,Provinz,Monastir,MIR,1,1,1,1,2,"fluegede,idealo",1747.0,Lang (>1500km)
69d5517250bd478097d587eb,DRS,BOJ,ab DE,DRS,Provinz,Burgas,BOJ,1,1,1,1,2,"fluegede,idealo",1410.0,Mittel (500-1500km)
69d400827dca6ba0935b5a74,MUC,COV,ab DE,MUC,Hub,Tarsus,COV,1,1,1,1,2,"fluegede,idealo",2278.0,Lang (>1500km)
69d400827dca6ba0935b3cab,GWT,LUX,ab DE,GWT,Provinz,Luxembourg,LUX,1,1,1,1,2,"fluegede,idealo",634.0,Mittel (500-1500km)
69d400827dca6ba0935b125e,SID,STR,nach DE,STR,Hub,Espargos,SID,1,1,1,1,2,"fluegede,idealo",4590.0,Lang (>1500km)
69d400827dca6ba0935b1260,STR,MAH,ab DE,STR,Hub,Menorca Island,MAH,1,1,1,1,2,"fluegede,idealo",1059.0,Mittel (500-1500km)
69d400827dca6ba0935b7b31,TIV,MUC,nach DE,MUC,Hub,Tivat,TIV,1,1,1,1,2,"fluegede,idealo",854.0,Mittel (500-1500km)
69d400827dca6ba0935b1fc5,BIA,HAJ,nach DE,HAJ,Provinz,Bastia/Poretta,BIA,1,1,1,1,2,"fluegede,idealo",1102.0,Mittel (500-1500km)
69d400827dca6ba0935b3620,EVN,BER,nach DE,BER,Hub,Yerevan,EVN,1,1,1,1,2,"fluegede,idealo",2706.0,Lang (>1500km)
69d400827dca6ba0935b1e11,BER,ASR,ab DE,BER,Hub,Kayseri,ASR,1,1,1,1,2,"fluegede,idealo",2267.0,Lang (>1500km)
69d400827dca6ba0935b421c,HTY,DUS,nach DE,DUS,Hub,Hatay,HTY,1,1,1,1,2,"fluegede,idealo",2860.0,Lang (>1500km)
69d400827dca6ba0935b5a78,MUC,JER,ab DE,MUC,Hub,Saint Helier,JER,1,1,1,1,2,"fluegede,idealo",1027.0,Mittel (500-1500km)
69d400827dca6ba0935b34b6,EDO,STR,nach DE,STR,Hub,Edremit,EDO,1,1,1,1,2,"fluegede,idealo",1739.0,Lang (>1500km)
69d400827dca6ba0935b203c,BJV,NUE,nach DE,NUE,Provinz,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1903.0,Lang (>1500km)
69d400827dca6ba0935b2037,BJV,STR,nach DE,STR,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1958.0,Lang (>1500km)
69d400827dca6ba0935b7581,STR,TIV,ab DE,STR,Hub,Tivat,TIV,1,1,1,1,2,"fluegede,idealo",1016.0,Mittel (500-1500km)
69d400827dca6ba0935b1e10,BER,ZTH,ab DE,BER,Hub,Zakynthos Island,ZTH,1,1,1,1,2,"fluegede,idealo",1723.0,Lang (>1500km)
69d400827dca6ba0935b35cd,ESB,HAM,nach DE,HAM,Hub,Ankara,ESB,1,1,1,1,2,"fluegede,idealo",2286.0,Lang (>1500km)
69d400827dca6ba0935b7573,STR,DIY,ab DE,STR,Hub,Diyarbakir,DIY,1,1,1,1,2,"fluegede,idealo",2754.0,Lang (>1500km)
69d400827dca6ba0935b3d08,GZT,MUC,nach DE,MUC,Hub,Gaziantep,GZT,1,1,1,1,2,"fluegede,idealo",2437.0,Lang (>1500km)
69d400827dca6ba0935b7b35,TIV,STR,nach DE,STR,Hub,Tivat,TIV,1,1,1,1,2,"fluegede,idealo",1016.0,Mittel (500-1500km)
69d400827dca6ba0935b4e32,KZR,DUS,nach DE,DUS,Hub,Altintas,KZR,1,1,1,1,2,"fluegede,idealo",2261.0,Lang (>1500km)
69d400827dca6ba0935b46ef,JER,MUC,nach DE,MUC,Hub,Saint Helier,JER,1,1,1,1,2,"fluegede,idealo",1027.0,Mittel (500-1500km)
69d400827dca6ba0935b7577,STR,GPA,ab DE,STR,Hub,Patras,GPA,1,1,1,1,2,"fluegede,idealo",1527.0,Lang (>1500km)
69d400827dca6ba0935b7ef9,TZX,FRA,nach DE,FRA,Hub,Trabzon,TZX,1,1,1,1,2,"fluegede,idealo",2610.0,Lang (>1500km)
69d400827dca6ba0935b5a81,MUC,TOS,ab DE,MUC,Hub,Tromsø,TOS,1,1,1,1,2,"fluegede,idealo",2403.0,Lang (>1500km)
69d400827dca6ba0935b3d2a,HAJ,GPA,ab DE,HAJ,Provinz,Patras,GPA,1,1,1,1,2,"fluegede,idealo",1832.0,Lang (>1500km)
69d400827dca6ba0935b7571,STR,BJV,ab DE,STR,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1958.0,Lang (>1500km)
69d5517250bd478097d56cf6,BVC,STR,nach DE,STR,Hub,Rabil,BVC,1,1,1,1,2,"fluegede,idealo",4644.0,Lang (>1500km)
69d400827dca6ba0935b3cfe,GZP,DUS,nach DE,DUS,Hub,Gazipasa,GZP,1,1,1,1,2,"fluegede,idealo",2618.0,Lang (>1500km)
69d400827dca6ba0935b6c5e,RMF,STR,nach DE,STR,Hub,Marsa Alam,RMF,1,1,1,1,2,"fluegede,idealo",3384.0,Lang (>1500km)
69d400827dca6ba0935b1e1b,BER,GZT,ab DE,BER,Hub,Gaziantep,GZT,1,1,1,1,2,"fluegede,idealo",2534.0,Lang (>1500km)
69d400827dca6ba0935b589e,MLX,DUS,nach DE,DUS,Hub,Malatya,MLX,1,1,1,1,2,"fluegede,idealo",2821.0,Lang (>1500km)
69d400827dca6ba0935b3318,DUS,AOK,ab DE,DUS,Hub,Karpathos Island,AOK,1,1,1,1,2,"fluegede,idealo",2398.0,Lang (>1500km)
69d400827dca6ba0935b74c4,SSH,DUS,nach DE,DUS,Hub,Sharm el-Sheikh,SSH,1,1,1,1,2,"fluegede,idealo",3469.0,Lang (>1500km)
69d400827dca6ba0935b3942,FRA,FSC,ab DE,FRA,Hub,Figari Sud-Corse,FSC,1,1,1,1,2,"fluegede,idealo",949.0,Mittel (500-1500km)
69d400827dca6ba0935b192c,AOK,DUS,nach DE,DUS,Hub,Karpathos Island,AOK,1,1,1,1,2,"fluegede,idealo",2398.0,Lang (>1500km)
69d400827dca6ba0935b3ba6,GPA,STR,nach DE,STR,Hub,Patras,GPA,1,1,1,1,2,"fluegede,idealo",1527.0,Lang (>1500km)
69d400827dca6ba0935b19d5,ASR,HAJ,nach DE,HAJ,Provinz,Kayseri,ASR,1,1,1,1,2,"fluegede,idealo",2497.0,Lang (>1500km)
69d5517450bd478097d5c23b,LEJ,MIR,ab DE,LEJ,Provinz,Monastir,MIR,1,1,1,1,2,"fluegede,idealo",1747.0,Lang (>1500km)
69d400827dca6ba0935b3dc8,HAM,MIR,ab DE,HAM,Hub,Monastir,MIR,1,1,1,1,2,"fluegede,idealo",1988.0,Lang (>1500km)
69d400827dca6ba0935b1e1a,BER,EVN,ab DE,BER,Hub,Yerevan,EVN,1,1,1,1,2,"fluegede,idealo",2706.0,Lang (>1500km)
69d400827dca6ba0935b3d2b,HAJ,GZT,ab DE,HAJ,Provinz,Gaziantep,GZT,1,1,1,1,2,"fluegede,idealo",2764.0,Lang (>1500km)
69d400827dca6ba0935b3955,FRA,TZX,ab DE,FRA,Hub,Trabzon,TZX,1,1,1,1,2,"fluegede,idealo",2610.0,Lang (>1500km)
69d400827dca6ba0935b3952,FRA,SZF,ab DE,FRA,Hub,Samsun,SZF,1,1,1,1,2,"fluegede,idealo",2369.0,Lang (>1500km)
69d400827dca6ba0935b1256,MUC,BVC,ab DE,MUC,Hub,Rabil,BVC,1,1,1,1,2,"fluegede,idealo",4769.0,Lang (>1500km)
69d400827dca6ba0935b3dc3,HAM,CAG,ab DE,HAM,Hub,Cagliari,CAG,1,1,1,1,2,"fluegede,idealo",1600.0,Lang (>1500km)
69d400827dca6ba0935abdc5,SPC,FRA,nach DE,FRA,Hub,Sta Cruz de la Palma,SPC,1,1,1,1,2,"fluegede,idealo",3250.0,Lang (>1500km)
69d400827dca6ba0935b71fa,SJJ,BER,nach DE,BER,Hub,Sarajevo,SJJ,1,1,1,1,2,"fluegede,idealo",1014.0,Mittel (500-1500km)
69d400827dca6ba0935b7578,STR,JMK,ab DE,STR,Hub,Mykonos Island,JMK,1,1,1,1,2,"fluegede,idealo",1805.0,Lang (>1500km)
69d400827dca6ba0935b3330,DUS,OMO,ab DE,DUS,Hub,Mostar,OMO,1,1,1,1,2,"fluegede,idealo",1218.0,Mittel (500-1500km)
69d400827dca6ba0935b5a71,MUC,BIQ,ab DE,MUC,Hub,Biarritz/Anglet/Bayonne,BIQ,1,1,1,1,2,"fluegede,idealo",1162.0,Mittel (500-1500km)
69d400827dca6ba0935b394f,FRA,SMI,ab DE,FRA,Hub,Samos Island,SMI,1,1,1,1,2,"fluegede,idealo",2003.0,Lang (>1500km)
69d400827dca6ba0935b36bf,EZS,STR,nach DE,STR,Hub,Elazig,EZS,1,1,1,1,2,"fluegede,idealo",2644.0,Lang (>1500km)
69d400827dca6ba0935b1e25,BER,SJJ,ab DE,BER,Hub,Sarajevo,SJJ,1,1,1,1,2,"fluegede,idealo",1014.0,Mittel (500-1500km)
69d400827dca6ba0935b2044,BJV,LEJ,nach DE,LEJ,Provinz,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1989.0,Lang (>1500km)
69d400827dca6ba0935b3321,DUS,GZP,ab DE,DUS,Hub,Gazipasa,GZP,1,1,1,1,2,"fluegede,idealo",2618.0,Lang (>1500km)
69d400827dca6ba0935b3d28,HAJ,BJV,ab DE,HAJ,Provinz,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",2194.0,Lang (>1500km)
69d400827dca6ba0935abd37,DLM,HAM,nach DE,HAM,Hub,Dalaman,DLM,1,1,1,1,2,"fluegede,idealo",2374.0,Lang (>1500km)
69d5517350bd478097d58c31,DYU,MUC,nach DE,MUC,Hub,Dushanbe,DYU,1,1,1,1,2,"fluegede,idealo",4620.0,Lang (>1500km)
69d400827dca6ba0935b3dd2,HAM,ZAD,ab DE,HAM,Hub,Zadar,ZAD,1,1,1,1,2,"fluegede,idealo",1128.0,Mittel (500-1500km)
69d400827dca6ba0935b5360,LUX,GWT,nach DE,GWT,Provinz,Luxembourg,LUX,1,1,1,1,2,"fluegede,idealo",634.0,Mittel (500-1500km)
69d400827dca6ba0935b3e35,HDF,LUX,ab DE,HDF,Provinz,Luxembourg,LUX,1,1,1,1,2,"fluegede,idealo",746.0,Mittel (500-1500km)
69d400827dca6ba0935b3d09,GZT,HAJ,nach DE,HAJ,Provinz,Gaziantep,GZT,1,1,1,1,2,"fluegede,idealo",2764.0,Lang (>1500km)
69d400827dca6ba0935b203f,BJV,HAM,nach DE,HAM,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",2271.0,Lang (>1500km)
69d400827dca6ba0935b1242,FRA,GPA,ab DE,FRA,Hub,Patras,GPA,1,1,1,1,2,"fluegede,idealo",1669.0,Lang (>1500km)
69d400827dca6ba0935b2024,BJV,MUC,nach DE,MUC,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1783.0,Lang (>1500km)
69d400827dca6ba0935b6087,OMO,STR,nach DE,STR,Hub,Mostar,OMO,1,1,1,1,2,"fluegede,idealo",896.0,Mittel (500-1500km)
69d400827dca6ba0935b306d,DIY,CGN,nach DE,CGN,Hub,Diyarbakir,DIY,1,1,1,1,2,"fluegede,idealo",2962.0,Lang (>1500km)
69d400827dca6ba0935b7cbd,TOS,MUC,nach DE,MUC,Hub,Tromsø,TOS,1,1,1,1,2,"fluegede,idealo",2403.0,Lang (>1500km)
69d400827dca6ba0935b7575,STR,EDO,ab DE,STR,Hub,Edremit,EDO,1,1,1,1,2,"fluegede,idealo",1739.0,Lang (>1500km)
69d400827dca6ba0935b4fa7,LEJ,BJV,ab DE,LEJ,Provinz,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1989.0,Lang (>1500km)
69d400827dca6ba0935b4df4,KYA,DUS,nach DE,DUS,Hub,Konya,KYA,1,1,1,1,2,"fluegede,idealo",2500.0,Lang (>1500km)
69d400827dca6ba0935b8b15,ZRH,HDF,nach DE,HDF,Provinz,Zurich,ZRH,1,1,1,1,2,"fluegede,idealo",815.0,Mittel (500-1500km)
69d400827dca6ba0935abdc9,STR,ACE,ab DE,STR,Hub,Lanzarote Island,ACE,1,1,1,1,2,"fluegede,idealo",2932.0,Lang (>1500km)
69d400827dca6ba0935b3ba1,GPA,HAJ,nach DE,HAJ,Provinz,Patras,GPA,1,1,1,1,2,"fluegede,idealo",1832.0,Lang (>1500km)
69d400827dca6ba0935b1255,MAH,STR,nach DE,STR,Hub,Menorca Island,MAH,1,1,1,1,2,"fluegede,idealo",1059.0,Mittel (500-1500km)
69d400827dca6ba0935b4acf,KLX,HAM,nach DE,HAM,Hub,Kalamata,KLX,1,1,1,1,2,"fluegede,idealo",2061.0,Lang (>1500km)
69d400827dca6ba0935b5a72,MUC,BJV,ab DE,MUC,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1783.0,Lang (>1500km)
69d400827dca6ba0935b3940,FRA,EZS,ab DE,FRA,Hub,Elazig,EZS,1,1,1,1,2,"fluegede,idealo",2729.0,Lang (>1500km)
69d400827dca6ba0935b779b,SZF,MUC,nach DE,MUC,Hub,Samsun,SZF,1,1,1,1,2,"fluegede,idealo",2097.0,Lang (>1500km)
69d400827dca6ba0935abdc6,SPC,MUC,nach DE,MUC,Hub,Sta Cruz de la Palma,SPC,1,1,1,1,2,"fluegede,idealo",3343.0,Lang (>1500km)
69d400827dca6ba0935ab4c6,FRA,SHE,ab DE,FRA,Hub,Shenyang,SHE,1,1,1,1,2,"fluegede,idealo",8021.0,Lang (>1500km)
69d400827dca6ba0935b734d,SMI,FRA,nach DE,FRA,Hub,Samos Island,SMI,1,1,1,1,2,"fluegede,idealo",2003.0,Lang (>1500km)
69d400827dca6ba0935b779a,SZF,HAJ,nach DE,HAJ,Provinz,Samsun,SZF,1,1,1,1,2,"fluegede,idealo",2373.0,Lang (>1500km)
69d5517250bd478097d56d03,BVC,MUC,nach DE,MUC,Hub,Rabil,BVC,1,1,1,1,2,"fluegede,idealo",4769.0,Lang (>1500km)
69d400827dca6ba0935b2008,BIQ,MUC,nach DE,MUC,Hub,Biarritz/Anglet/Bayonne,BIQ,1,1,1,1,2,"fluegede,idealo",1162.0,Mittel (500-1500km)
69d400827dca6ba0935b2bf2,COV,MUC,nach DE,MUC,Hub,Tarsus,COV,1,1,1,1,2,"fluegede,idealo",2278.0,Lang (>1500km)
69d400827dca6ba0935b4df5,KYA,STR,nach DE,STR,Hub,Konya,KYA,1,1,1,1,2,"fluegede,idealo",2218.0,Lang (>1500km)
69d400827dca6ba0935b332b,DUS,KZR,ab DE,DUS,Hub,Altintas,KZR,1,1,1,1,2,"fluegede,idealo",2261.0,Lang (>1500km)
69d400827dca6ba0935b57df,MIR,HAM,nach DE,HAM,Hub,Monastir,MIR,1,1,1,1,2,"fluegede,idealo",1988.0,Lang (>1500km)
69d400827dca6ba0935b38ae,FNC,NUE,nach DE,NUE,Provinz,Funchal,FNC,1,1,1,1,2,"fluegede,idealo",2959.0,Lang (>1500km)
69d400827dca6ba0935b1e13,BER,BJV,ab DE,BER,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",2010.0,Lang (>1500km)
69d400827dca6ba0935b5a7f,MUC,SZF,ab DE,MUC,Hub,Samsun,SZF,1,1,1,1,2,"fluegede,idealo",2097.0,Lang (>1500km)
69d400827dca6ba0935b757a,STR,KYA,ab DE,STR,Hub,Konya,KYA,1,1,1,1,2,"fluegede,idealo",2218.0,Lang (>1500km)
69d400827dca6ba0935b3322,DUS,HTY,ab DE,DUS,Hub,Hatay,HTY,1,1,1,1,2,"fluegede,idealo",2860.0,Lang (>1500km)
69d400827dca6ba0935b3cac,GWT,VIE,ab DE,GWT,Provinz,Vienna,VIE,1,1,1,1,2,"fluegede,idealo",946.0,Mittel (500-1500km)
69d400827dca6ba0935b124c,HAJ,MAH,ab DE,HAJ,Provinz,Menorca Island,MAH,1,1,1,1,2,"fluegede,idealo",1462.0,Mittel (500-1500km)
69d400827dca6ba0935b757c,STR,OGU,ab DE,STR,Hub,Ordu,OGU,1,1,1,1,2,"fluegede,idealo",2415.0,Lang (>1500km)
69d400827dca6ba0935b3fa1,HHN,INI,ab DE,HHN,Provinz,Nis,INI,1,1,1,1,2,"fluegede,idealo",1331.0,Mittel (500-1500km)
69d5517550bd478097d5d944,MUC,SID,ab DE,MUC,Hub,Espargos,SID,1,1,1,1,2,"fluegede,idealo",4717.0,Lang (>1500km)
69d400827dca6ba0935b3e36,HDF,ZRH,ab DE,HDF,Provinz,Zurich,ZRH,1,1,1,1,2,"fluegede,idealo",815.0,Mittel (500-1500km)
69d400827dca6ba0935b3d30,HAJ,EDO,ab DE,HAJ,Provinz,Edremit,EDO,1,1,1,1,2,"fluegede,idealo",1952.0,Lang (>1500km)
69d400827dca6ba0935b3332,DUS,RJK,ab DE,DUS,Hub,Rijeka,RJK,1,1,1,1,2,"fluegede,idealo",888.0,Mittel (500-1500km)
69d400827dca6ba0935b3d18,HAJ,PUY,ab DE,HAJ,Provinz,Pula,PUY,1,1,1,1,2,"fluegede,idealo",897.0,Mittel (500-1500km)
69d400827dca6ba0935b3dd4,HAM,BJV,ab DE,HAM,Hub,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",2271.0,Lang (>1500km)
69d400827dca6ba0935b2007,BIQ,FRA,nach DE,FRA,Hub,Biarritz/Anglet/Bayonne,BIQ,1,1,1,1,2,"fluegede,idealo",1057.0,Mittel (500-1500km)
69d400827dca6ba0935b68e3,PUY,STR,nach DE,STR,Hub,Pula,PUY,1,1,1,1,2,"fluegede,idealo",553.0,Mittel (500-1500km)
69d400827dca6ba0935b5f66,NUE,BJV,ab DE,NUE,Provinz,Bodrum,BJV,1,1,1,1,2,"fluegede,idealo",1903.0,Lang (>1500km)
69d400827dca6ba0935b68dc,PUY,HAJ,nach DE,HAJ,Provinz,Pula,PUY,1,1,1,1,2,"fluegede,idealo",897.0,Mittel (500-1500km)
69d5517650bd478097d60ddd,STR,SID,ab DE,STR,Hub,Espargos,SID,1,1,1,1,2,"fluegede,idealo",4590.0,Lang (>1500km)
69d400827dca6ba0935b2bf0,COV,BER,nach DE,BER,Hub,Tarsus,COV,1,1,1,1,2,"fluegede,idealo",2405.0,Lang (>1500km)
69d400827dca6ba0935b1e19,BER,DJE,ab DE,BER,Hub,Djerba,DJE,1,1,1,1,2,"fluegede,idealo",2067.0,Lang (>1500km)
